,tweet_id,timestamp,expanded_urls,rating_numerator,rating_denominator,name,Dog Rating,retweet_count,full_text,favorite_count,display_text_range,created_at,jpg_url,Breed Prediction 1,Conf level 1
7321,844704788403113984,2017-03-23 00:18:10,https://twitter.com/dog_rates/status/844704788403113984/photo/1,13,10,Luna,puppo,11633.0,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,42022.0,"[0, 139]",2017-03-23 00:18:10,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,Labrador retriever,0.980213
7323,844223788422217728,2017-03-21 16:26:50,https://twitter.com/dog_rates/status/844223788422217728/photo/1,12,10,Margo,puppo,2450.0,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,14753.0,"[0, 131]",2017-03-21 16:26:50,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,Labrador retriever,0.71951
7325,843856843873095681,2017-03-20 16:08:44,https://twitter.com/dog_rates/status/843856843873095681/photo/1,12,10,Sadie,puppo,5220.0,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,23211.0,"[0, 137]",2017-03-20 16:08:44,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,Labrador retriever,0.92254
7326,843604394117681152,2017-03-19 23:25:35,https://twitter.com/dog_rates/status/843604394117681152/photo/1,11,10,Hank,puppo,3081.0,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,18310.0,"[0, 103]",2017-03-19 23:25:35,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,Labrador retriever,0.430583
7327,843235543001513987,2017-03-18 22:59:54,"https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",13,10,Tycho,puppo,6852.0,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,23315.0,"[0, 118]",2017-03-18 22:59:54,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,Pembroke,0.958452
7329,842846295480000512,2017-03-17 21:13:10,https://twitter.com/dog_rates/status/842846295480000512/photo/1,13,10,Charlie,puppo,4023.0,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,16440.0,"[0, 90]",2017-03-17 21:13:10,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,Labrador retriever,0.461076
7331,842535590457499648,2017-03-17 00:38:32,https://twitter.com/dog_rates/status/842535590457499648/photo/1,13,10,Winnie,puppo,3937.0,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,19637.0,"[0, 106]",2017-03-17 00:38:32,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,Pembroke,0.685084
7333,842115215311396866,2017-03-15 20:48:07,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",12,10,Bentley,puppo,3386.0,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,15204.0,"[0, 112]",2017-03-15 20:48:07,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,Chow,0.293493
7338,841314665196081154,2017-03-13 15:47:01,https://twitter.com/dog_rates/status/841314665196081154/video/1,13,10,Max,puppo,5312.0,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,17305.0,"[0, 127]",2017-03-13 15:47:01,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,Afghan hound,0.903712
7339,841077006473256960,2017-03-13 00:02:39,https://twitter.com/dog_rates/status/841077006473256960/photo/1,12,10,Dawn,puppo,5991.0,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,24926.0,"[0, 109]",2017-03-13 00:02:39,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,Brittany spaniel,0.962985
7344,840632337062862849,2017-03-11 18:35:42,"https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",12,10,Maddie,puppo,1972.0,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",9761.0,"[0, 140]",2017-03-11 18:35:42,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,Golden retriever,0.711148
7346,840268004936019968,2017-03-10 18:27:58,"https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1",12,10,Monty,puppo,6497.0,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,20950.0,"[0, 133]",2017-03-10 18:27:58,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,Chesapeake bay retriever,0.8639870000000001
7347,839990271299457024,2017-03-10 00:04:21,"https://twitter.com/dog_rates/status/839990271299457024/photo/1,https://twitter.com/dog_rates/status/839990271299457024/photo/1",13,10,Sojourner,puppo,2597.0,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,14640.0,"[0, 100]",2017-03-10 00:04:21,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,Staffordshire bullterrier,0.604938
7350,839239871831150596,2017-03-07 22:22:32,"https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1",13,10,Odie,puppo,7422.0,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,29684.0,"[0, 51]",2017-03-07 22:22:32,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,Leonberg,0.927021
7352,838921590096166913,2017-03-07 01:17:48,https://twitter.com/dog_rates/status/838921590096166913/photo/1,13,10,Arlo,puppo,2357.0,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,12183.0,"[0, 112]",2017-03-07 01:17:48,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,Border terrier,0.664538
7356,838476387338051585,2017-03-05 19:48:43,"https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1",13,10,Stanley,puppo,5484.0,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,24664.0,"[0, 114]",2017-03-05 19:48:43,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,Great pyrenees,0.997692
7361,837820167694528512,2017-03-04 00:21:08,"https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1",12,10,None,puppo,8952.0,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",37277.0,"[0, 106]",2017-03-04 00:21:08,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,Golden retriever,0.887625
7364,837366284874571778,2017-03-02 18:17:34,https://twitter.com/dog_rates/status/837366284874571778/photo/1,13,10,Lucy,puppo,6005.0,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,23074.0,"[0, 114]",2017-03-02 18:17:34,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,American staffordshire terrier,0.660085
7365,837110210464448512,2017-03-02 01:20:01,https://twitter.com/dog_rates/status/837110210464448512/photo/1,13,10,Clark,puppo,2731.0,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,17480.0,"[0, 80]",2017-03-02 01:20:01,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,Siberian husky,0.767696
7379,835297930240217089,2017-02-25 01:18:40,https://twitter.com/dog_rates/status/835297930240217089/photo/1,12,10,Ash,puppo,3381.0,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,17847.0,"[0, 138]",2017-02-25 01:18:40,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,Rottweiler,0.341276
7382,835172783151792128,2017-02-24 17:01:22,"https://twitter.com/dog_rates/status/835172783151792128/photo/1,https://twitter.com/dog_rates/status/835172783151792128/photo/1",12,10,None,puppo,6516.0,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,28552.0,"[0, 128]",2017-02-24 17:01:22,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,Border collie,0.663138
7385,834786237630337024,2017-02-23 15:25:23,https://twitter.com/dog_rates/status/834786237630337024/photo/1,13,10,Tobi,puppo,6159.0,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,22943.0,"[0, 137]",2017-02-23 15:25:23,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,Border terrier,0.156276
7388,834458053273591808,2017-02-22 17:41:18,https://twitter.com/dog_rates/status/834458053273591808/photo/1,12,10,Chester,puppo,1899.0,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",10512.0,"[0, 141]",2017-02-22 17:41:18,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,Rhodesian ridgeback,0.468619
7389,834209720923721728,2017-02-22 01:14:30,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1",12,10,Wilson,puppo,5476.0,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,22594.0,"[0, 102]",2017-02-22 01:14:30,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,Golden retriever,0.754799
7393,833863086058651648,2017-02-21 02:17:06,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1",12,10,Bentley,puppo,2729.0,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,14661.0,"[0, 102]",2017-02-21 02:17:06,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,Kuvasz,0.494969
7394,833826103416520705,2017-02-20 23:50:09,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1",13,10,Charlie,puppo,3904.0,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,16728.0,"[0, 139]",2017-02-20 23:50:09,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,Chihuahua,0.438054
7396,833722901757046785,2017-02-20 17:00:04,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1",13,10,Bronte,puppo,3636.0,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,22585.0,"[0, 140]",2017-02-20 17:00:04,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,West highland white terrier,0.918144
7397,833479644947025920,2017-02-20 00:53:27,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1",13,10,Poppy,puppo,2357.0,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,16258.0,"[0, 62]",2017-02-20 00:53:27,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,Golden retriever,0.727039
7399,832998151111966721,2017-02-18 17:00:10,"https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",13,10,Rhino,puppo,2522.0,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",14549.0,"[0, 140]",2017-02-18 17:00:10,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,Boxer,0.539036
7401,832757312314028032,2017-02-18 01:03:09,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",13,10,Willow,puppo,4127.0,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,18423.0,"[0, 135]",2017-02-18 01:03:09,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,Cardigan,0.160888
7404,832636094638288896,2017-02-17 17:01:29,https://twitter.com/dog_rates/status/832636094638288896/photo/1,12,10,Orion,puppo,3220.0,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,17379.0,"[0, 93]",2017-02-17 17:01:29,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,Eskimo dog,0.5250319999999999
7406,832369877331693569,2017-02-16 23:23:38,https://twitter.com/dog_rates/status/832369877331693569/photo/1,11,10,Charlie,puppo,3652.0,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,18792.0,"[0, 112]",2017-02-16 23:23:38,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,Kelpie,0.50469
7412,832032802820481025,2017-02-16 01:04:13,"https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",12,10,Miguel,puppo,4746.0,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",13887.0,"[0, 139]",2017-02-16 01:04:13,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,Whippet,0.601712
7415,831911600680497154,2017-02-15 17:02:36,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",14,10,Kuyu,puppo,7458.0,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,30380.0,"[0, 139]",2017-02-15 17:02:36,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,Bloodhound,0.777562
7416,831670449226514432,2017-02-15 01:04:21,https://twitter.com/dog_rates/status/831670449226514432/photo/1,13,10,Daisy,puppo,2059.0,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,11469.0,"[0, 60]",2017-02-15 01:04:21,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,0.6248020000000001
7417,831650051525054464,2017-02-14 23:43:18,"http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1",13,10,None,puppo,2243.0,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",7908.0,"[0, 138]",2017-02-14 23:43:18,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,Eskimo dog,0.530416
7418,831552930092285952,2017-02-14 17:17:22,https://twitter.com/dog_rates/status/831552930092285952/photo/1,13,10,Dutch,puppo,2632.0,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,9872.0,"[0, 117]",2017-02-14 17:17:22,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,Chihuahua,0.257415
7420,831315979191906304,2017-02-14 01:35:49,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1",13,10,None,puppo,1264.0,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,7117.0,"[0, 134]",2017-02-14 01:35:49,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,Briard,0.982755
7421,831309418084069378,2017-02-14 01:09:44,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12,10,Scooter,puppo,2786.0,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,12819.0,"[0, 138]",2017-02-14 01:09:44,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,0.369389
7423,830956169170665475,2017-02-13 01:46:03,https://twitter.com/dog_rates/status/830956169170665475/video/1,12,10,Reggie,puppo,1735.0,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,8735.0,"[0, 60]",2017-02-13 01:46:03,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,Kuvasz,0.451516
7426,830097400375152640,2017-02-10 16:53:37,"https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",13,10,Samson,puppo,3455.0,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",10804.0,"[0, 140]",2017-02-10 16:53:37,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,Toy poodle,0.442713
